   MB       Rsize        avg              max                  min
  10.0  8.388608E7  579.7573328649837  747.7032979556425  339.8055936564919
  10.0  8.388608E7  587.2761575879003  754.3786860795907  354.7248695994889
  10.0  8.388608E7  582.6114230931846  752.4354595138427  335.46184527485934
  10.0  8.388608E7  568.5756701299711  748.8495676364718  283.31338801799296
  10.0  8.388608E7  582.6998890464779  752.8770817643364  337.87317172247475
  10.0  8.388608E7  571.2377503223668  742.7608725994589  319.1052149485257
  10.0  8.388608E7  585.0450220060845  754.0717694011973  340.19648306880174
  10.0  8.388608E7  578.7781509638974  748.5633912635012  330.77936029838116
  10.0  8.388608E7  574.9295787755756  743.4935383891121  336.395283061027
  10.0  8.388608E7  581.1762397692136  748.8932341736154  352.53808505876015
  10.0  8.388608E7  576.379956423803  750.5465607799867  312.2660932985446
  10.0  8.388608E7  574.9183614611943  746.2906238685935  318.74527211639224
  10.0  8.388608E7  569.6087599830179  741.3087796419422  313.35174869396246
  10.0  8.388608E7  581.2390919429135  753.6644843729722  323.8713132237156
  10.0  8.388608E7  578.4114441370534  750.7416054647997  319.06742687544926
  10.0  8.388608E7  591.6677404423867  755.6846947674037  382.9354523151841
  10.0  8.388608E7  566.2448027651031  739.5760388143564  305.4860099806992
  10.0  8.388608E7  578.5827068203107  753.8717859887719  309.76183762610094
  10.0  8.388608E7  576.2567263228196  748.5187564014501  318.9338823935038
  10.0  8.388608E7  581.1781002003473  752.0677696503421  329.57659881810144
  10.0  8.388608E7  577.6003241019813  751.4895594188222  316.3889683526304
  10.0  8.388608E7  566.9179194021057  730.4955012843017  356.4489117738704
  10.0  8.388608E7  582.1132454561314  752.1464201506612  339.0661049148502
  10.0  8.388608E7  574.8758665656842  744.906003791183  328.9311306712061
  10.0  8.388608E7  581.8690044645263  751.219234054333  336.5529054901947
  10.0  8.388608E7  570.2102974317326  749.3300104088386  288.6889110570716
  10.0  8.388608E7  573.2157975848243  742.1999743657645  328.89836319733587
  10.0  8.388608E7  572.9891528880083  748.9216631292959  301.45816602880177
  10.0  8.388608E7  571.7976847199363  751.5067212859053  287.5263901941903
  10.0  8.388608E7  583.2828408871081  755.4318885759444  329.53760378558104
  10.0  8.388608E7  575.9702823100731  747.1831412713595  321.83798127513165
  10.0  8.388608E7  580.3014054564819  750.7287123296036  328.8537632777032
  10.0  8.388608E7  570.0515892757791  738.0720537595266  328.7273184773969
  10.0  8.388608E7  581.1202064435474  753.421629768145  322.798177744901
  10.0  8.388608E7  561.0045837535332  736.2742418405235  292.9577844168614
  10.0  8.388608E7  578.4694288547066  747.7760489537585  337.9594525284144
  10.0  8.388608E7  576.780867596907  755.5207685562866  296.84423632854043
  10.0  8.388608E7  572.8531575553781  740.0192798385541  338.34687705272165
  10.0  8.388608E7  587.3521219749955  757.2218193666334  336.0481261743211
  10.0  8.388608E7  583.6496767824335  752.7772270268753  338.8351951129279
  10.0  8.388608E7  592.4170590733518  763.1577867152448  337.71237043684533
  10.0  8.388608E7  582.0990190459336  759.7570419564746  299.668398889694
  10.0  8.388608E7  586.9334601987114  760.8504181612543  322.7531086784271
  10.0  8.388608E7  583.1378296230839  748.7154407100273  360.5213453434808
  10.0  8.388608E7  578.4983518164723  747.5159548034089  333.63421230013205
  10.0  8.388608E7  578.2757638325476  753.730904613044  305.3410813576348
  10.0  8.388608E7  584.2000134842274  751.7209726723484  350.7524441867042
  10.0  8.388608E7  575.2330351890946  745.7302333124887  326.71106299339266
  10.0  8.388608E7  571.8138506964389  741.2587917748499  324.3173866331
  10.0  8.388608E7  578.4780967746386  747.7307508263551  335.7130065376457
  10.0  8.388608E7  573.4833360166216  746.9269338569901  308.9341671413456
  10.0  8.388608E7  574.5475514257685  743.1425444459613  330.60806097246234
  10.0  8.388608E7  583.5021737305974  759.1971544587087  311.09460917276533
  10.0  8.388608E7  576.1223804994002  752.6863249488899  300.43215271257026
  10.0  8.388608E7  568.2514831338658  740.6088969970789  308.77707150659717
  10.0  8.388608E7  575.7824285323666  751.9209808911252  298.3539782843238
  10.0  8.388608E7  573.4033209252908  752.2894333128168  294.17204645744914
  10.0  8.388608E7  570.9063127437166  737.8740557888331  338.0760244964179
  10.0  8.388608E7  576.3619345231166  753.6088592177638  302.20834174434424
  10.0  8.388608E7  587.9670846495798  759.3351778935262  331.184813226843
  10.0  8.388608E7  585.5296505367392  760.675134815185  315.76112017267207
  10.0  8.388608E7  581.8309933200964  752.1555802621954  331.40843535680375
  10.0  8.388608E7  580.596052303805  745.937799716016  356.90862396596
  10.0  8.388608E7  574.427660110505  747.5596937045199  307.77707921761885
  10.0  8.388608E7  577.606390052063  754.7090240842958  302.0373605891596
  10.0  8.388608E7  579.2191093115398  749.8424183308559  328.6826482928249
  10.0  8.388608E7  583.4520163184409  758.1515962755313  315.95863968537475
  10.0  8.388608E7  585.4223994346062  754.0770361239997  343.42571497363485
  10.0  8.388608E7  575.6956566342965  753.0273041437682  297.7003962103715
  10.0  8.388608E7  586.7740420831702  756.2304988170703  339.90734601376175
  10.0  8.388608E7  575.6413975537963  736.500213971463  392.6772416181242
  10.0  8.388608E7  576.2733522502563  750.0560374058152  310.8145582929475
  10.0  8.388608E7  576.6200571256087  747.7413827322663  324.84500761617653
  10.0  8.388608E7  571.9820056736789  740.7801696705016  325.93418108226865
  10.0  8.388608E7  579.845102926251  747.1314773156266  348.0392852542492
  10.0  8.388608E7  582.8849050173425  756.7391914508868  319.84840409190383
  10.0  8.388608E7  585.6390541754947  755.4426005480017  338.6537827393292
  10.0  8.388608E7  582.8254664524097  756.2971965320385  318.61180345860856
  10.0  8.388608E7  570.5491868068955  745.2196361342358  306.9868970784061
  10.0  8.388608E7  584.0856913411363  752.1767429591278  347.19213516635347
  10.0  8.388608E7  574.1757505826097  746.8172495398244  315.1098257695329
  10.0  8.388608E7  578.880985902513  747.7345373166902  334.30690169275806
  10.0  8.388608E7  580.1089229838942  751.5755724992079  322.8586464131375
  10.0  8.388608E7  581.8115689048378  752.1288272821571  332.933204937477
  10.0  8.388608E7  596.7362597631213  766.3609202042235  350.0179278031045
  10.0  8.388608E7  581.3493174685874  750.5879740857366  333.18458730204776
  10.0  8.388608E7  589.5958585946235  754.9000000841042  368.1278389857611
  10.0  8.388608E7  574.1725510765219  747.4334046207266  309.5811139652255
  10.0  8.388608E7  572.0317448377783  746.8260171793893  301.2269248804245
  10.0  8.388608E7  592.7915827271634  756.7388587693663  381.6602389221884
  10.0  8.388608E7  574.2807266734036  752.1025464126028  296.9561308031821
  10.0  8.388608E7  565.3489948689274  728.7724122757473  359.4805246540618
  10.0  8.388608E7  590.2971408826957  756.5110136472905  361.8850708964718
  10.0  8.388608E7  587.0567289682632  756.8892954286728  333.15881109546984
  10.0  8.388608E7  583.9550258532543  749.0667452856  362.374735360769
  10.0  8.388608E7  579.955529040771  749.714749590445  334.0596765584417
  10.0  8.388608E7  569.8158993429269  743.5847702083754  304.86545744361973
  10.0  8.388608E7  570.272097489345  743.8453341434185  306.45075993133145
  10.0  8.388608E7  564.3356117676375  734.061158975514  315.21443842162154
  10.0  8.388608E7  586.6228990659481  756.4246289208733  337.2729549748926
  10.0  8.388608E7  592.0805676749135  759.6470163219179  355.12862040532855
  10.0  8.388608E7  593.1881655283667  758.2824346400744  377.1635115936354
  10.0  8.388608E7  586.8725074388431  757.7064027076351  331.74603501233156
  10.0  8.388608E7  581.0012606786141  755.5529443917609  311.0971316634509
  10.0  8.388608E7  572.2757752853264  742.0904610977151  327.7627938496284
  10.0  8.388608E7  583.876610170037  758.5767591129197  316.3402191044167
  10.0  8.388608E7  583.7011853610437  755.7877023371984  327.6383144062512
  10.0  8.388608E7  573.0625833699612  743.9463273101017  321.4147896498371
  10.0  8.388608E7  579.7580030133062  748.171929843554  341.87170860089356
  10.0  8.388608E7  577.0235825594823  748.3380896827117  321.3511770243702
  10.0  8.388608E7  579.3502653073813  741.5427207471422  381.62707371626465
  10.0  8.388608E7  581.9661965475208  757.9295103912482  308.33404265783537
  10.0  8.388608E7  571.2692468250748  746.7904491712706  301.245134362403
  10.0  8.388608E7  575.1961242601581  745.8202388334958  324.52739200452237
  10.0  8.388608E7  588.0894178741556  759.1633154399166  340.75544867622665
  10.0  8.388608E7  577.426956481278  746.3079713328865  336.5663963268525
  10.0  8.388608E7  573.1739873810335  737.7406319444206  354.8630113604787
  10.0  8.388608E7  585.6082546218385  758.4874691614899  322.2933821635017
  10.0  8.388608E7  578.8448683883836  752.4010536471698  317.7063661133374
  10.0  8.388608E7  577.640036194285  746.904035271837  336.56915634174123
  10.0  8.388608E7  575.7488298955024  746.5702197335809  318.3839571872718
  10.0  8.388608E7  578.3331878909287  748.1612175704379  329.8271565301024
  10.0  8.388608E7  571.0352259487992  742.5020166934095  310.2488175925713
  10.0  8.388608E7  578.043106437498  746.5028095137731  336.9146259132769
  10.0  8.388608E7  587.4495446979062  755.7366553655328  346.16017122698446
  10.0  8.388608E7  577.5215483386603  750.8082264467477  318.82984105197386
  10.0  8.388608E7  578.3148192044197  747.2562655221304  334.4832615501669
  10.0  8.388608E7  587.7733455659428  754.6053752409007  354.543862147347
  10.0  8.388608E7  581.0889598759737  749.2191209639589  340.3476321819844
  10.0  8.388608E7  574.6473197334743  738.8362796295884  360.0620070444018
  10.0  8.388608E7  587.4088970874006  760.099129214379  329.129822693661
  10.0  8.388608E7  593.0585634649801  763.3276826848761  343.45692489431303
  10.0  8.388608E7  575.7034308198913  747.6385104446554  319.6745597649574
  10.0  8.388608E7  581.1868980212525  753.1955279221389  325.29877910180704
  10.0  8.388608E7  580.9254061910794  749.8416217558754  340.40898435807134
  10.0  8.388608E7  565.4047190234801  741.9202838966238  287.63869585728935
  10.0  8.388608E7  581.3494948790228  749.7006659707904  340.26024791812716
  10.0  8.388608E7  577.2171461871319  752.0850421892706  308.88301153533956
  10.0  8.388608E7  567.9547670592941  742.7910406172434  297.9098935421311
  10.0  8.388608E7  578.1169433963281  748.2343167545212  330.1643920294997
  10.0  8.388608E7  576.7102129397738  743.6716976104543  345.75906637230787
  10.0  8.388608E7  573.5724577530792  748.4511849563216  304.88061207882726
  10.0  8.388608E7  587.2989811111509  758.4869685945375  333.6863655412875
  10.0  8.388608E7  577.0841473188434  749.8750255665745  321.20061551788774
  10.0  8.388608E7  575.2709901712385  749.9724321090818  311.1252410903933
  10.0  8.388608E7  588.0555454151537  762.5842764387879  324.4178582237672
  10.0  8.388608E7  573.9649758308112  752.4398588067656  290.561258372871
  10.0  8.388608E7  575.224423069083  751.4075942819414  304.01191452712266
  10.0  8.388608E7  574.4723457812627  751.1729584856157  299.18043460331086
  10.0  8.388608E7  580.097199783494  752.240005146531  318.7197529410578
  10.0  8.388608E7  598.7953862103965  767.7989167195399  355.67291138956915
  10.0  8.388608E7  583.0105863889136  750.4411082444188  352.98106231884674
  10.0  8.388608E7  576.4024440222494  741.7155657031667  350.8509246331195
  10.0  8.388608E7  590.5059040767993  758.8143699464605  354.04942669007954
  10.0  8.388608E7  578.6423326403991  752.386467001909  313.9433899715916
  10.0  8.388608E7  584.2322717970094  752.0949006250163  344.1710260273565
  10.0  8.388608E7  578.3416766316686  749.8702744602751  324.18907310686944
  10.0  8.388608E7  575.5533842744966  744.5680977350844  320.91458074669583
  10.0  8.388608E7  575.0157679200892  750.2461255406578  299.064575213607
  10.0  8.388608E7  578.5835400453759  754.4797550363343  307.46938982565337
  10.0  8.388608E7  577.4868023761036  749.5411209742324  323.1194553796664
  10.0  8.388608E7  585.3813642822439  760.7999629848074  314.0596186613832
  10.0  8.388608E7  577.2317866374825  749.0312913995439  321.63088859079045
  10.0  8.388608E7  579.6959993837221  744.9258046090108  360.70188625467085
  10.0  8.388608E7  587.6826406875199  754.6378859048064  352.48721665890486
  10.0  8.388608E7  588.8253106957646  762.4932951143112  329.5434062547961
  10.0  8.388608E7  572.6023437853595  747.9766847773195  303.450508389469
  10.0  8.388608E7  577.3596477533654  754.3068649631393  305.70927408471283
  10.0  8.388608E7  585.6043455163583  757.0910136202027  335.4844492566183
  10.0  8.388608E7  596.2521227542743  763.4222005263329  363.282010828535
  10.0  8.388608E7  579.4992700221496  754.5051356756746  310.58849833130614
  10.0  8.388608E7  573.542349323469  750.881288576236  298.3942202795645
  10.0  8.388608E7  580.3033920486383  752.782264017742  319.0871009657073
  10.0  8.388608E7  574.7891660438878  742.937427513072  340.07342561092776
  10.0  8.388608E7  590.3851345204523  759.2154296121106  342.96257041451787
  10.0  8.388608E7  586.0821509072018  759.7790561400033  323.5450095981072
  10.0  8.388608E7  570.7809262257035  746.5686294540182  304.7677273068882
  10.0  8.388608E7  584.4504313255513  751.3411692599929  353.20460964931397
  10.0  8.388608E7  580.989123160139  750.1721415868614  337.24941712867366
  10.0  8.388608E7  573.0087144159617  748.3429337314074  303.54095473814505
  10.0  8.388608E7  571.847708056979  744.243224855971  312.27221860082767
  10.0  8.388608E7  585.0751080867865  756.2991857400278  330.8761585492888
  10.0  8.388608E7  580.6749002826388  755.7573778914315  312.74650304764424
  10.0  8.388608E7  570.7909804200729  744.6599824095829  310.6765769889243
  10.0  8.388608E7  578.6861181794183  748.0089317222547  334.06124077032337
  10.0  8.388608E7  585.0226708428718  756.1024369638376  338.9320713303026
  10.0  8.388608E7  570.6622999828076  746.7375542290504  300.6827551054637
  10.0  8.388608E7  570.6585185653595  742.2677721535142  315.1034754529508
  10.0  8.388608E7  580.8324970197723  750.5354512268107  335.99469876269006
  10.0  8.388608E7  571.3907894561966  743.5411406991991  315.8553195244325
  10.0  8.388608E7  581.757476333586  744.9954020115331  375.5951485684294
  10.0  8.388608E7  573.7981274634665  745.1491674288856  320.8899833778528
  10.0  8.388608E7  579.5247197308157  753.9047655886934  311.68966082706925
  10.0  8.388608E7  572.6281140981056  745.203715781326  313.42558317966177
  10.0  8.388608E7  588.0602057941426  757.9814030521202  341.8634241402159
  10.0  8.388608E7  570.181281285338  745.9597699634021  299.3791650241117
  10.0  8.388608E7  565.1961733716653  738.7619466627945  297.89701120971756
  10.0  8.388608E7  596.3455215102036  766.3301406395371  348.35797740195176
  10.0  8.388608E7  585.7015658807019  754.8107404690993  341.0305917732448
  10.0  8.388608E7  579.8737419777677  753.3419289246326  310.45176744371935
  10.0  8.388608E7  570.2871193840289  737.1526165604945  337.7455365005811
  10.0  8.388608E7  584.3840247825897  760.0448982575954  314.9810135855402
  10.0  8.388608E7  581.9779987551242  755.161910165667  324.3168794656023
  10.0  8.388608E7  578.9850992902404  743.718995786211  362.7761982257945
  10.0  8.388608E7  573.7401253060609  743.8829337008419  324.79165297018307
  10.0  8.388608E7  578.4110381150842  753.7212274735176  310.0897248597331
  10.0  8.388608E7  583.4842486950519  753.2987186731981  339.0078117430454
  10.0  8.388608E7  581.0293438569796  751.667206628048  331.61434605877383
  10.0  8.388608E7  576.3704818841929  749.3926804438282  315.44507643964306
  10.0  8.388608E7  582.3095780292872  746.9524625877604  364.66531879057584
  10.0  8.388608E7  583.6132373910457  755.035858867443  327.8677909189895
  10.0  8.388608E7  587.3853326054335  763.4155530224292  315.06993988199605
  10.0  8.388608E7  594.7291468872951  764.16268699922  349.17621250712796
  10.0  8.388608E7  573.7337530444773  746.4757862945096  313.6356407762317
  10.0  8.388608E7  575.3393311154114  746.7742142655077  325.97900226127615
  10.0  8.388608E7  579.6176932651181  751.7570410702975  322.3651465337284
  10.0  8.388608E7  573.9467646948226  746.5924249029387  319.53129255858306
  10.0  8.388608E7  580.3615468170038  740.682794930514  407.6111886603076
  10.0  8.388608E7  572.9862957283322  739.3355002022362  344.3429212811297
  10.0  8.388608E7  580.9018466783406  756.1669662131729  309.8952465468793
  10.0  8.388608E7  581.3191427901052  752.9385508425603  326.54080341463697
  10.0  8.388608E7  593.750745724885  761.1356656481125  360.87573912244386
